Type,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,,
389.378,2059.64,2952,2920.64,2117.5,2073.93,1887.21,2182,1948.14,2291.5,2744.57,2484.57,2771.07,2630.36,2370.5,2374.14,2570.86,2622.93,2675.43,401.929,396.714,403.286,632.286,611.143,603.429,504.571,530.357,541.5,,
391.154,2066.14,2947.21,2928.93,2132.21,2072.57,1897.21,2174.86,1946.93,2279.64,2742.79,2497.43,2769.36,2640.07,2349.57,2381.07,2564.5,2605.14,2646.07,400.071,403.214,402.643,633.571,603.571,607.286,506.571,520.571,547.786,,
392.93,2054.86,2976.07,2924.29,2139.64,2090.71,1896,2185.93,1943.71,2288.64,2753.79,2506,2783.07,2650.93,2339.07,2393.93,2568.5,2614,2660.21,404.643,402,403.143,627.643,618.214,604.929,512.929,524.643,548.5,,
394.705,2051.36,2965.93,2905.5,2132.07,2080,1887.86,2188.14,1952.14,2305.36,2761.71,2494.79,2765.07,2645.93,2349,2383.07,2560.21,2618.36,2647.71,401.429,397.429,400.5,623.286,608.143,599.357,504,526.786,537.143,,
396.48,2066.5,2992,2932.93,2125.57,2090.64,1895.64,2187.5,1939.29,2298.21,2750.14,2504,2785.07,2631.36,2367.07,2391.86,2553.43,2614.29,2661.07,401.214,399.286,404.071,631.714,618.071,608.071,517.143,521.571,547.929,,
398.255,2089.07,2967.79,2934,2145,2095.07,1912.71,2205.14,1958.43,2295.86,2754.07,2495.5,2770.14,2650.29,2372.57,2400.5,2567.71,2622,2680,406.071,398.429,400.714,630,613.214,606.857,513,527.857,548.214,,
400.03,2071.29,2993.79,2926.5,2153.86,2091.86,1895.71,2185.57,1947.93,2290.14,2754.07,2493.71,2777.71,2653,2378.07,2399.79,2579.5,2630.36,2674.64,402.643,398.286,403.714,635.714,618.429,604.214,504.786,528.143,545.214,,
401.802,2071.86,2982.21,2943.93,2146,2084,1899.86,2208.86,1948.79,2291.93,2769,2515.21,2783.64,2650,2354.14,2399.5,2572.29,2622.36,2667.93,404.429,399.5,404.643,637.286,616.429,615.071,511.286,521.286,543.714,,
403.575,2066.57,2989.93,2947.43,2139.5,2105.14,1907.29,2210.43,1956.36,2306.29,2770.64,2507,2780.36,2679.14,2360.5,2394.43,2558.29,2633.86,2679.79,402.5,395.643,407.929,638.357,613.857,609.286,511.786,526.643,557.214,,
405.349,2077.36,3013.71,2953.57,2139.21,2095.29,1891.57,2204.43,1960.93,2290.93,2781,2508.71,2794.43,2665.21,2378.21,2379.07,2579.5,2657.64,2698.5,402.643,403,404,629.929,616.929,606.786,510.357,529.929,547.429,,
407.122,2071.29,2994.36,2948.29,2144.21,2088.93,1906.64,2199,1959.5,2289.36,2763.5,2512.64,2797.07,2682,2373.86,2392.71,2586.79,2629.86,2680.14,407.929,399.929,406.143,646.214,616.071,613.214,510.714,531.286,557.714,,
408.895,2073.64,2988.79,2942.21,2146.43,2093.5,1903.71,2223.57,1973,2321.93,2780.86,2514.57,2811.71,2658.14,2367.93,2407.71,2566.21,2627.57,2707.21,402.357,404,411.714,639.643,624.071,613.786,520.5,535.857,562.786,,
410.667,2097.71,2987.86,2955.57,2159.36,2100,1907.29,2211.5,1965.43,2306,2776.21,2531.93,2795.36,2668.79,2372.79,2424.5,2592.79,2636,2697,408.5,405.357,405.357,630.5,613.714,613.357,516.143,534.071,555.357,,
412.437,2083.79,2998.93,2965.93,2165.86,2106.93,1910.36,2216.21,1971,2315.57,2766.21,2522.43,2807.57,2671.21,2378.64,2418.36,2575.07,2630.86,2699.21,405.643,407.929,404.929,633.786,617.5,610,523.071,532.643,557.714,,
414.209,2089.5,3013.57,2957.21,2155.21,2114.64,1916.86,2226.64,1958.36,2318.43,2774.57,2524.07,2812.43,2682,2380.36,2420,2586.5,2646,2684.29,409.143,406.071,406.786,642.357,620.143,610.429,516.143,539.786,549.071,,
415.98,2082.79,3010.71,2980.71,2167.93,2107.71,1908.64,2219.21,1976.57,2320.43,2795.29,2524.36,2811.57,2681.93,2382.36,2422.64,2581.43,2640.5,2687.71,407.786,401.5,402.571,643.429,620.286,613.714,520.143,532.429,554.429,,
417.751,2108.29,3022.79,2974.93,2162.71,2115.07,1920.93,2221.93,1982.29,2321.93,2779.71,2530.29,2815.57,2698.07,2385.43,2420.5,2588.21,2651.5,2684.64,409.929,412.786,410,637.643,623.214,607.786,518.5,532.714,550.929,,
419.52,2093.43,3003.71,2953.43,2164.86,2127.07,1908.5,2248.29,1966.07,2312.93,2794,2530.36,2830.71,2669,2381.5,2425.29,2587.71,2653,2698.79,404.714,400.929,407.571,640.429,624.857,609.214,522,535.214,548.071,,
421.29,2096.43,3020.07,2953.14,2170.71,2126.93,1922.29,2236.29,1985.14,2316.86,2795.36,2522,2820.79,2689.79,2387.5,2424,2579.43,2667.29,2698.29,412.571,401.714,408.571,647,628.714,613.929,514,545.714,552.286,,
423.06,2099.14,3018.93,2969.5,2153.29,2115,1922.86,2232.07,1974.21,2301.21,2784.86,2530.64,2808.43,2708.43,2399.93,2424.21,2599.64,2663.07,2704.21,408.714,402.429,405.643,640.429,629.929,605.643,513.786,536.143,552.357,,
424.83,2099,3023.43,2961.71,2169.5,2109.79,1933.14,2237.5,1974.93,2332.29,2804.71,2518.71,2803.93,2704.93,2406.36,2439.71,2609.14,2673.5,2699.14,410.643,408.929,407.714,649.571,627.5,620.286,521.643,537.429,551.643,,
426.599,2090.43,2992.07,2963.07,2156.14,2125.14,1933.29,2242.07,1986.21,2330.14,2776.07,2548.21,2814.93,2689.5,2400.86,2433.5,2612.79,2653.71,2700.79,410.071,415.214,408,647.857,629.786,620.214,524.143,530.857,561.071,,
428.366,2102.57,3031.29,2985.86,2173.14,2118.14,1927.64,2235.71,1971.21,2338,2783.43,2543.29,2832.5,2691.43,2394.21,2446.64,2593.43,2645.64,2699.71,413.357,412,411.857,641.571,632.929,613,518.786,548.5,553.643,,
430.134,2110.79,3036.79,2986.57,2173.64,2127.64,1942,2239.71,1989.57,2339,2805.64,2549.86,2838.57,2697.29,2416.79,2430.79,2609.43,2679.07,2710.43,411.143,405.286,410.357,657.143,622.429,625.071,527,541.929,568.286,,
431.903,2107,3049.71,2999.21,2191.57,2133.36,1939.14,2234.29,1991.43,2325.93,2793.86,2535.71,2830.57,2704.5,2399.64,2455.93,2594.43,2659.71,2705.29,411.643,412.357,411.214,656.429,624.714,621.714,530.929,546.643,565.714,,
433.669,2088.29,3058.29,3007.29,2189.71,2127.43,1938.21,2257.5,2000.43,2345.5,2799.14,2548.29,2856.36,2694.36,2415.21,2453.79,2594.57,2667.36,2718.86,416,407.071,417.571,653.571,624.643,618.429,523.286,536.714,560,,
435.436,2113.5,3029.93,3001.57,2182.43,2125.14,1926.5,2259.5,1993.57,2345.71,2784,2554.57,2861.29,2713.79,2399.64,2440.07,2605.43,2680.14,2713.93,414.857,402,411.857,645.286,626.714,617.929,523.357,542.143,559.357,,
437.203,2107.71,3044.21,2992,2166.57,2136.64,1947.71,2239.64,1992.79,2341.07,2794.93,2515.14,2864.14,2698.43,2407.86,2415.93,2595.07,2671.29,2718.14,417.786,407.429,409.857,646.857,632.929,617.357,514,536.143,555.143,,
438.97,2114.21,3057.86,3001.71,2175.93,2123.64,1933.93,2258.93,1995.07,2339.14,2797.57,2538.07,2857.93,2708.86,2404.07,2449.07,2590.57,2663.64,2712.64,415.714,404.786,409,641.786,630.714,617.571,521.929,537.643,565.357,,
440.735,2110.14,3032.93,2995.86,2180.21,2123.14,1932.71,2227.36,2008.07,2360.21,2805.93,2547.93,2865.29,2728.21,2423.86,2450,2608.71,2650.86,2714.36,424.357,413.214,412.643,660.857,633.143,627.929,517.357,545.286,567.286,,
442.501,2108.71,3040.79,3012.64,2174.79,2115.29,1937.64,2247.21,1991.43,2352.43,2799.71,2546.86,2854.14,2726.14,2406,2436.93,2596.93,2658.14,2707.43,418.071,410.857,415,646.357,632.357,617.143,533.857,548.786,561.857,,
444.267,2120.64,3033.43,2993,2180.43,2133,1918.86,2249.43,2004.07,2342.21,2791.21,2551.14,2862.29,2714.07,2428,2454.14,2610.57,2674.14,2710.71,415,406.071,415.714,649.929,630.929,619.857,526.714,542.286,567,,
446.03,2120.5,3036.43,2989.86,2173.71,2134.21,1936,2242.29,1987,2359.07,2787.07,2517.71,2832.43,2720,2399.93,2461.29,2597.29,2655.86,2713.71,414.929,406.5,412.357,657.571,637.714,615.143,524.214,541.143,567.929,,
447.796,2097.5,3049.29,3014.14,2173.57,2143.36,1939.5,2266,2002.36,2350.71,2798.71,2516.29,2849.36,2713.93,2405.71,2452.5,2604,2669.57,2701.64,414.286,418.071,417,649.214,630.214,627.929,526.857,546.857,563.929,,
449.561,2116.93,3046.5,2997.43,2179.93,2135.93,1926.14,2276.5,1990.79,2363.57,2779,2515.14,2833.14,2704.86,2398.29,2440.29,2602,2637.36,2700.5,416.143,407.357,419.429,657.286,635.857,615.214,532.643,543.071,567.786,,
451.323,2107.93,3046.79,3007.57,2174.86,2150.21,1942.86,2249.57,1990.21,2355.21,2805.21,2555.36,2834.64,2709.14,2397.57,2456.29,2604.93,2647.64,2688.29,411.929,414.214,415.357,651.214,628.643,617.714,532.5,548.5,564.929,,
453.087,2097.71,3065.21,3004.5,2183,2118.43,1934.64,2261,2003.79,2354.64,2789.21,2535.14,2847.79,2712,2406.21,2438.43,2607.93,2643.79,2704.07,409,410.857,415.643,643.643,630.071,619.929,524.429,547.857,568.571,,
454.851,2119.93,3063.36,3011.64,2176.14,2146.71,1938.21,2250.43,2007.43,2335.71,2798.57,2548,2860.29,2710.07,2427.93,2424.86,2593.14,2652,2712.93,412.5,405.214,412.571,651.571,627.429,620.5,529,540.857,572.786,,
456.613,2128.29,3052.43,2999.71,2178.07,2126.29,1930.07,2256.21,2000.07,2352.43,2799.71,2543.43,2864.79,2685.43,2393,2445.86,2578.57,2658.43,2703.14,411.786,412.929,415.714,655.357,631.429,623.571,526.5,541.286,565.714,,
458.376,2118.86,3065.93,3009.71,2180.93,2151,1950,2258.86,1999.64,2344.14,2788,2537.14,2875.64,2712.14,2410.93,2451,2620.86,2665.29,2704.21,418.786,414.5,414.357,661.071,637,629.214,524.857,537.5,568.143,,
460.137,2113.36,3062.79,3011,2181.14,2145.29,1933.57,2263.64,1994.57,2340.93,2785.71,2537.93,2867.43,2721.57,2398.21,2448.86,2601.07,2657.64,2687.93,410.643,403.429,417.357,657.143,635.429,630.714,524.714,552.143,565.286,,
461.899,2121.5,3069.57,3007.36,2178.43,2127.5,1920.57,2266.21,2012.79,2357.57,2785.71,2533.36,2870.79,2710.71,2396.5,2444,2603.07,2656.14,2723.29,415.357,411.857,411.429,652.929,638.643,634.357,526.071,547.714,564,,
463.661,2112.57,3043.79,2999.64,2172.64,2139.43,1930.5,2258.5,1996,2359.64,2784.07,2524.5,2852.29,2719.21,2395.71,2435,2613.07,2670.21,2721.71,417.929,412.357,413.786,652.571,634.214,625.286,528,552.357,563.929,,
465.421,2108,3042.71,3021,2177.79,2138.43,1932.5,2260.43,1990.71,2348.07,2801.14,2521.57,2859.71,2715.36,2401.5,2459.07,2586.93,2650.21,2699.21,410.571,414,412.5,655.214,626.643,623.071,528.214,550.571,567.5,,
467.183,2112.64,3064.29,3016.07,2177.29,2125.57,1945.36,2258.36,1993,2343.79,2783.14,2527.93,2860.29,2713.36,2399.57,2426.36,2572.57,2655.21,2699,413.929,416.071,411.286,656.071,635.643,625.429,527.857,543.643,568.786,,
468.942,2114.57,3071.64,2998.64,2175.86,2153.29,1929.29,2273.64,2012.79,2360.43,2780.71,2521.07,2860.14,2689.14,2397.71,2430.29,2603.43,2665.29,2705.21,415.714,413.714,414.071,654.5,631.786,623.429,523.357,548.357,568.143,,
470.702,2122.21,3073.36,3017.71,2182.5,2128.64,1939.71,2260,1991.43,2351.36,2793.71,2519,2871.57,2705.86,2397.5,2440.86,2593,2655.14,2688.64,421,409.643,416.786,656.429,636.714,614.786,532.857,545,571.286,,
472.463,2141.07,3059.79,3033.36,2182.14,2155.71,1937.79,2263.86,2003.93,2358.07,2786.43,2516.21,2872.64,2706,2400.79,2435.5,2586.93,2653.07,2698.71,412.214,413.786,407.786,644.571,636.857,619.857,521.5,544.214,558.786,,
474.221,2136.5,3066.93,3021.29,2184.5,2137.21,1943.21,2272.43,2010.64,2370.43,2790.71,2518.07,2865.29,2712.79,2404.36,2432.14,2591.57,2669.79,2701.07,415.929,409.429,421.5,654.643,632.643,624.643,530.214,544,567.071,,
475.981,2121.36,3072.29,3020.86,2170.5,2138.07,1941.43,2265.57,1999,2369.71,2796.29,2515.43,2861,2703.36,2409.36,2443.14,2585.5,2651.93,2684.14,410.214,404.143,418.714,655.286,633.786,626.786,521.429,537.071,556.857,,
477.738,2135.14,3078.36,3037.93,2180.43,2135.14,1939.57,2265.71,2019.21,2358.57,2805.79,2528,2865.29,2705.86,2396.07,2429.36,2607.93,2669.29,2708.57,414.357,410.143,409.5,653.286,632.786,620.714,530.143,548.429,557.714,,
479.497,2129.93,3064.29,3032,2186.79,2142.43,1940.5,2265.57,1994.21,2376.79,2795.36,2523.43,2870.21,2693.36,2405,2447.21,2595.57,2672.64,2720.64,411.143,410.643,416.357,649.571,633.357,619.5,523.286,536.571,567.857,,
481.254,2120.57,3071.21,3026.29,2190.5,2136.5,1933.86,2256.86,2008.86,2379.36,2788.64,2543.5,2847.14,2720.71,2403.43,2430.36,2588.14,2645.21,2696.79,416.357,408.429,413.214,650.643,631,624.5,520.857,541.071,560.857,,
483.013,2130.29,3084.57,3039.14,2191.43,2130.86,1955.07,2257.07,1995.5,2358.29,2794.64,2528.29,2855.36,2692.71,2401.57,2430,2588.86,2647,2698.29,414.714,404.786,413.714,653.786,636.214,620.857,522.214,539.357,564.929,,
484.769,2125.86,3084.93,3013.14,2188.86,2142.86,1946.64,2260,2009.64,2368.14,2792.79,2528.21,2870.29,2695,2406.86,2433.43,2612,2649.29,2699.79,415.571,408.5,413.714,648.5,633.929,627.5,516,552.643,556.071,,
486.526,2118,3059.14,3020.21,2187.36,2156.14,1928.71,2257.07,2009.93,2356.93,2764.07,2535,2870.07,2689.29,2394.86,2438.79,2590.86,2662.43,2708.43,420.071,413.429,404.786,645.929,615.571,617.929,526.429,534.143,561,,
488.282,2155.36,3085.79,3035.64,2200.29,2150.29,1942.64,2278.86,2015.71,2366.29,2780.29,2516.29,2892.43,2704.64,2384.93,2431.43,2610.86,2660.57,2695.71,414.571,410.071,415.071,646.143,626.286,615.786,521.286,541,561.857,,
490.039,2130.93,3092.86,3036.21,2191.14,2133.5,1952.36,2277.14,2019.14,2373.71,2791.43,2529.36,2888.71,2696.43,2399.43,2412.64,2606.14,2668.07,2714.43,412.286,411,410.714,643.786,621,614.786,526.571,540.643,556,,
491.794,2142.5,3074.14,3029.5,2178.93,2161.07,1951.57,2277.71,2016.43,2360.21,2795.71,2533.86,2890.5,2682.29,2381.64,2414.86,2605.64,2650.71,2700.21,410.5,410.5,412.214,643.5,628.429,609.429,512.429,533.857,558.429,,
493.55,2131.64,3084.57,3029.64,2196.5,2149.43,1933.36,2279.07,2017.29,2370.71,2778.57,2533,2891.79,2687.07,2393.93,2414.79,2602.71,2658.5,2718.86,411.286,407.286,407.643,651.143,623.357,619.857,519.214,536.714,555.857,,
495.304,2136.93,3082,3032.21,2193.86,2150.79,1946.29,2269.57,2003.5,2370.29,2776.79,2524.5,2888.29,2691.71,2388.43,2402.36,2610.43,2664.5,2715.5,406.643,406.214,406.786,648.786,634.929,621.214,516,541.857,550.5,,
497.06,2125.64,3080.93,3019.36,2188.21,2151.36,1947.93,2286.57,2009.43,2371.21,2773.86,2530.36,2868.86,2683.79,2398.07,2421.57,2617.93,2669.64,2712.07,412.571,403.714,407.643,652.357,625,610.571,512.929,526.143,549.929,,
498.813,2143.07,3074.86,3034.07,2196.86,2158.93,1943.07,2272.14,2013.21,2372.43,2766.71,2521.07,2898.14,2690.21,2364.86,2428.64,2606.07,2662.29,2699.86,413.286,402.643,412.929,646.857,628.214,610.5,514.571,526.929,546,,
500.568,2140.5,3079.21,3029.57,2181.79,2148.36,1954.86,2276.29,2021.86,2370.71,2782.36,2516.86,2881.57,2701.21,2380.57,2412.71,2618.43,2687.43,2730.71,412,405.5,404.429,641.143,627.643,609.929,520.286,530.857,545,,
502.321,2138.64,3075,3027.86,2189.86,2164.5,1965.71,2281.57,2013.21,2376.86,2794.29,2529.86,2900.79,2687.36,2389.57,2398.36,2612.86,2662.07,2722.07,402.929,407.929,408.857,646.714,623.286,610.429,511,521.786,551.929,,
504.075,2151.86,3085.07,3045.79,2203.71,2153.64,1961,2276.36,2020.57,2384.43,2785.5,2544.43,2897.86,2690.57,2374.64,2411.29,2617.07,2686.29,2713.71,408.5,408.714,410.714,634.643,621.643,607.857,501.929,526.286,543.714,,
505.827,2153.07,3068.5,3049,2206.86,2162.43,1955.71,2268.21,2028.86,2367.07,2810,2529.57,2887.07,2678.93,2367.57,2390.71,2633.43,2681.36,2740.21,407.286,400.857,409.357,630.071,612.786,604.143,513.071,524.643,545.357,,
507.581,2160.86,3107,3027.64,2234.71,2182.5,1968.21,2280.71,2024.86,2380.07,2784.71,2525.5,2891.21,2664.43,2366.43,2392.29,2618.79,2679.36,2721.64,404.071,405.357,404.071,628.857,620.5,605.286,499,521.857,548.143,,
509.333,2149.14,3110.79,3048.07,2206.86,2180.21,1987.43,2293,2040.5,2381.57,2797.57,2533.57,2883.79,2641.64,2358.5,2369.43,2622.36,2667.64,2720.29,407.071,402.429,406.929,630.5,620.571,597.429,503.786,525.214,539.571,,
511.084,2154,3112.5,3055.79,2201.21,2177,1969.07,2269.21,2013.29,2391,2774.64,2528.14,2878.64,2640.07,2362.14,2378.64,2612.64,2683.71,2735.07,404.5,398.643,407,627.286,611.286,596,501.643,516.929,534.643,,
512.836,2151.71,3101.93,3060.29,2229.64,2163.14,1972.64,2281.14,2035.21,2395,2760.57,2514,2876.07,2642.86,2345.57,2369.86,2606.71,2683.36,2707.07,403.643,399.071,405.429,629.286,603,596.714,493.571,513.357,533.143,,
514.587,2138.43,3100.64,3041.07,2189.86,2140.79,1956,2273.93,2006.14,2367.79,2767.57,2502.43,2866.5,2640,2309.57,2353.71,2612.93,2669.64,2716.21,396.857,392.357,396.643,624.714,608.571,594.214,491.929,515.286,531.429,,
516.339,2151.14,3073.79,3032.79,2206.57,2151.79,1962.14,2273.71,2006.14,2369.36,2763.86,2492.07,2900.93,2641.14,2300,2363.43,2597,2660.93,2710.43,405.571,398,392.714,621,606,588.429,486.786,509.643,528.643,,
518.088,2145.5,3074.21,3022.5,2197.21,2147.57,1940.36,2254.5,1998.79,2368,2732,2491.36,2859.36,2598.57,2321.36,2326,2593.5,2658.5,2695.5,403.214,387.5,404.786,620.214,602.714,591.786,480.5,505.071,529.214,,
519.838,2122.14,3086.29,3035,2179.21,2135.07,1948.57,2261.14,1993.64,2355.79,2738.29,2472.21,2858.43,2596.79,2298.86,2323.29,2582.07,2644.36,2702.71,399.571,396.571,397.571,619.643,590.286,582,480.286,502,517.571,,
521.589,2116.14,3086.29,3036,2184.93,2156.57,1950.57,2256.21,1997.29,2372.43,2729.14,2487.07,2872.14,2589.64,2279.07,2308.71,2584.64,2653.43,2699.14,396.714,387.143,397.929,616,597.357,586.357,474,503.214,520.714,,
523.337,2126.29,3071.43,3034.71,2192.36,2146.79,1941.79,2259.64,1989.21,2373.64,2727.71,2478.71,2861.07,2584.43,2257.93,2319.36,2593.43,2636.86,2701.5,396,392.786,394.857,620.429,592.714,583.357,474.857,504.429,514.143,,
525.088,2118.93,3077.07,3026.64,2193.5,2164.21,1951.36,2248.86,1994,2360.07,2730.43,2482.57,2856.21,2579,2276.21,2302.21,2587,2640.5,2678.71,392.429,396,391.5,610.786,585.429,573.071,474.429,492.643,518.857,,
526.836,2132.57,3091.57,3039.07,2185.36,2140.43,1944.5,2250.79,2000.29,2366.71,2732.14,2471,2861.29,2559.64,2259.21,2291.79,2577.93,2646.07,2684.64,400.786,387.929,390.643,606.857,585.857,580.929,475.071,501.071,514.071,,
528.583,2158.93,3079.86,3043.21,2190.64,2152.21,1965.71,2266.57,2002.36,2353.86,2729.86,2463.14,2852.86,2553.36,2247.57,2311.29,2583.21,2641.71,2678.14,390.571,391.714,389.643,607.071,582.143,582.429,477.214,488.357,508.071,,
530.333,2130.86,3087.29,3041.64,2192.93,2153.21,1941.79,2263.07,2000.21,2372.07,2709.43,2469.43,2862.64,2566.14,2266.36,2288.21,2600.93,2638.36,2704,392.786,388.071,393.286,604,594.643,577.143,475.929,489.357,507.643,,
532.08,2145.29,3084.57,3033.43,2189.14,2138.21,1959.71,2264,2008.93,2356.86,2707.86,2450.57,2864.43,2553.79,2263.86,2289.64,2566.71,2635.14,2688.43,388.714,390.071,392.143,605.786,578.143,574.929,470.143,488.857,509.571,,
533.827,2119.93,3083,3034.36,2186.57,2162.07,1951.86,2249.86,1990.64,2339.71,2705.14,2466.5,2870.14,2535.29,2251.86,2284.43,2577.21,2632.86,2695.86,394.643,387.214,389.071,603.286,574.929,569.214,466.571,491.5,503.143,,
535.575,2133.79,3086.14,3027.5,2184,2144.29,1929.43,2250.93,1994.93,2353.71,2694.5,2442.64,2855.21,2549.57,2244.57,2273.86,2584.14,2638.57,2695.21,392.786,383.643,393,606.786,575.786,579,463.929,483.286,508.786,,
537.321,2130.79,3076.64,3035,2185.5,2147,1941.71,2248.57,1982.29,2348.07,2700.64,2447.36,2861.5,2529.07,2228.07,2270,2578.93,2650.43,2664.93,387.5,384.857,383.857,598.214,579,571,464.5,479.714,502,,
539.067,2125.5,3091.14,3031.71,2185,2150.29,1933.93,2246.14,1977,2352.36,2689.07,2448.07,2858.79,2547.64,2222.71,2256.29,2587.29,2631.43,2675.14,383.429,377.286,390.143,605.5,573.572,569.214,460.429,478.786,506.214,,
540.814,2128.14,3078.5,3014.5,2180.71,2142.07,1949.86,2247.93,1989.86,2368.93,2686.5,2443.57,2857.21,2527.36,2228.86,2246.86,2561.79,2631.43,2678.64,385.143,391.143,385.714,592.143,586.5,560,466.643,478.214,495.357,,
542.559,2136.36,3064.57,3027.79,2177.36,2152.5,1957.07,2251.14,1990.07,2365.71,2677.71,2427.21,2851.71,2520.79,2208.64,2251.43,2596.43,2625.21,2679.21,391.357,382.286,389.357,598.286,570.429,569.429,458.286,479.643,503.571,,
544.304,2133.5,3099.36,3030.86,2177.5,2152.5,1949.86,2258.07,1988.29,2371.71,2697.71,2443.86,2851.64,2497.93,2212.14,2247.43,2582,2636.29,2687.29,383.857,384.929,390.857,591.286,571.5,562.071,462.143,480.786,496.714,,
546.048,2125.29,3091.43,3041.43,2202.79,2155.07,1950.5,2251.79,1985,2369.79,2685.86,2454.64,2875.64,2513.5,2200.5,2245.14,2562.43,2655.93,2688.93,387.143,384.786,390.429,587.643,563.714,555.357,451.286,465.5,497.357,,
547.794,2126.64,3081,3057.64,2191.21,2154.43,1952.57,2243.29,2000.64,2370.93,2684.71,2440.43,2883.71,2502.71,2201.86,2231.5,2592.43,2651.21,2676.5,379.857,381.357,385.714,580.143,570.571,563.286,454.5,472.714,488.357,,
549.538,2156.07,3098.71,3060.43,2196.86,2167.5,1970.5,2266.64,1992.64,2375.36,2698.64,2443.71,2874.93,2489,2182.57,2227.43,2592.71,2634.86,2688.07,382.571,374.286,380,583.714,576.714,562.143,456.286,469.286,490.357,,
551.281,2126.79,3095.14,3055.14,2201.79,2146.71,1952.21,2255.93,2000.57,2376.5,2677.36,2439.43,2875.43,2491.5,2200.57,2235.43,2585.64,2632.93,2699,379.857,381.786,381,580.5,567.214,559.714,445.571,468.286,491.714,,
553.026,2118.79,3095.64,3043.14,2196.29,2143.07,1954.21,2253.5,1989.5,2364,2692.79,2430.07,2873.5,2494.64,2184.86,2210.5,2587,2648.21,2681.57,385.5,377,380.286,585.357,563.857,559.5,450.643,463.857,481.571,,
554.769,2137.36,3092.14,3038.93,2189.57,2149.5,1955.5,2240.14,1980.36,2359.93,2684.57,2444,2875.14,2490.57,2171.14,2211.29,2583.79,2652.43,2686.57,381.214,374.857,385.071,581.071,559.857,557.571,444.214,456.857,477,,
556.511,2145.5,3094.5,3048.29,2185,2151.64,1943.14,2241.71,1990.07,2369.21,2681.57,2434,2854.93,2470.93,2170.43,2206.71,2589.14,2619.36,2692.36,384.143,379.5,378.357,577.929,568.357,556.5,440.5,461.929,483.5,,
558.253,2128.14,3090.5,3043.57,2202,2154.14,1968.14,2239.14,1993.79,2380.07,2662.43,2424.5,2884.29,2475.21,2179.5,2210.5,2573.79,2641.79,2684.07,376.071,364.286,378.071,578.429,562.857,551.929,443.571,470.286,488.286,,
559.997,2135.29,3076.79,3037.07,2203.64,2154.36,1966.86,2273.57,1995.07,2380.07,2679,2436.71,2870.43,2495.43,2182.21,2216.36,2583.07,2632.14,2684.79,380.857,368.429,380.714,586.429,554.429,548.429,439.571,463.286,479.929,,
561.738,2125.5,3105.64,3043.71,2198.79,2177,1954.07,2262.07,1979.14,2369.07,2688.14,2432.29,2851.93,2468.36,2171.14,2202.5,2587.71,2643.36,2684.71,380.429,375.429,371.786,577.429,562.286,551.5,444.143,458.5,476.786,,
563.479,2148.36,3094.79,3054.29,2206,2156.71,1948.86,2261.57,1995.79,2376.64,2662.5,2433.57,2864.64,2448.79,2168.21,2182.57,2591.64,2633.43,2672,373.929,370.643,374.714,575.286,551.786,545.071,442.643,457.571,479.571,,
565.22,2148.57,3105.14,3077.79,2209.86,2160.21,1949.14,2259,2003.29,2368.43,2668.64,2443.93,2868.07,2452.07,2162.29,2192.14,2584.29,2645.71,2697.5,380.571,367.786,378.357,575.643,549.714,536.571,436.429,462.786,475.143,,
566.96,2147.93,3127.79,3069.79,2206.71,2177.14,1950.5,2252.36,1994.5,2363,2672.57,2425.71,2873.71,2467.21,2170.79,2206.71,2593.43,2657.5,2698,380.214,366.357,373.143,575.714,553.357,540.071,428.857,456,474.429,,
